A109UMT39D6EPF,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A10DSUYE0WZK67,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A10FNVRQ0BRFXH,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A10HJSY3HFSQJP,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A10IZFTBWSQF0I,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A10J6UELWBK69L,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A10LMMSFLZLVDE,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A10LON2DZAGG9N,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A10T1QWOQJ5QPJ,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A10TZ82Q4T6QQ8,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A10UX39D7YO6G2,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A10YCH7PD6U4I9,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A1113A2Y0AOCCW,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A111YF0NJYRIO0,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A112XLN4J4TYLR,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A113HC77QK8U9B,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A113X82UHKZLLV,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A115V1Q3HUUUFJ,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A115VO2AQQU31C,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A115X7RPG5SW1Q,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A117XUS2KI1M04,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A1186VP35L3PE1,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A119KVCM1UK24D,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A11AT3PC06Y5WT,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A11DCQC6R0G89V,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A11DD4IJZ4NCNT,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A11E9J7GHUP3JM,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A11ED9ZL727UFJ,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A11EQ4HEAA8MRX,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A11FPEIUER01G6,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A11FTPICCE7ONU,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A11GBTUGNRGCR8,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A11GF0R6HVHDJG,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A11HFXN40BGUBK,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A11I7D3736WP2K,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A11KQADBYE0UZL,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A11KZ906QD08C5,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A11MNKGD2VLZOB,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A11NJNH0D9KVNK,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A11PRA5SXVFU9O,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A11R952SUGXX08,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A11RLYCHQOTTTS,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A11T6LHOII51UQ,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A11UCKEQYC9UYQ,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A11VQ6FUYN6H0A,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A11XDFZV8MJIJW,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A11YK739POONS8,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A11YSZW8CJI006,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A120R9LOB68ZSO,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A121UIW0NOR1BW,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A124LQI1YC2K1M,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A1253SWMBS55J1,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A128OKV1VKTXK3,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A12AG9IF5ZOGZ,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A12AJJZBF035JK,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A12DAV72CDEIEX,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A12DS5KRKM0SKV,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A12HX3LKXNAXQ9,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A12N81YV9JF6Z2,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A12O2EWTKXSTAM,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A12QY8YJWE3I9K,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A12RANR1CS3BVB,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A12SNX497H54F5,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A12TWUP92WJJHB,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A12U0FPJQ6ZEKV,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A12V5QNKP5405Q,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A12WQPHCLAL5GY,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A12X9T7S05C73P,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A12XU0XOX20S86,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A12XYISZ57UJ22,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A12YEFKGOAJQ5M,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A12ZWHR08SY9RD,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A1303ITERLGSCC,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A1320FN3TU5ZX9,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
A132ETQPMHQ585,24664,31755,31291,17681,10886,31558,10589,9142,17662,15908,29565,7143,17719,6946,14150,16654,28800,20460,24323,1379,29871,27513,21372,26787,19660,2659,20202,20493,14387,25737,22901,19670,15292,4134,23029,18960,27654,29774,19990,3663,21384,24826,23709,34175,9817,3703,16156,25856,9539,33804
